Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%
Najera,0.000605,Pereira,0.000368,Ulloa,0.000649,Inoa,0.000641,Montes,0.00068,Cordon,0.000732,Posadas,0.000876,Delgadillo,0.00083,Saez,0.00069,Monterrosa,0.00083,Costa,0.00055,Arroyo,0.00083,Galaz,0.000879,Yepes,0.000894,Ramon,0.000739,Pavon,0.000832,Quintana,0.00067,Bianchi,0.000498753,Montes,0.000742
Bonilla,0.000604,Martinez,0.000366,Cobas,0.000646,Fermin,0.000636,Castrillo,0.00068,Lorenzo,0.000724,Zambrano,0.000874,Prado,0.00082,Ovalle,0.00069,Majano,0.00083,Rolon,0.00055,Veliz,0.00082,Olguin,0.000878,Posada,0.000888,Brito,0.000737,Flecha,0.000827,Luque,0.00067,Saavedra,0.000497265,Maita,0.000739
Garduno,0.000598,Fortuno,0.000362,Triana,0.000644,Infante,0.000636,Estrada,0.00067,Chajon,0.000719,Murcia,0.000867,Largaespada,0.00082,Bravo,0.00069,Erazo,0.00083,Zabala,0.00053,Ventura,0.00081,Peralta,0.000867,Urrego,0.000873,Altamirano,0.000737,Blanco,0.000825,Moran,0.00067,Roman,0.000493827,Pino,0.000735
Pech,0.000598,Guerrero,0.000362,Robaina,0.000641,Zorrilla,0.000635,Luna,0.00067,Tun,0.000719,Solis,0.000867,Angulo,0.00081,Vejerano,0.00069,Baires,0.00083,Albarracin,0.00053,Tejerina,0.00081,Oyarzo,0.000864,Ospino,0.000873,Haro,0.000729,Ibanez,0.000824,Duran,0.00067,Avila,0.000491159,Quijada,0.000732
Gamez,0.000594,Striker,0.000359,Carmenate,0.00063,Salazar,0.000631,Ballestero,0.00066,Paau,0.000718,Mateo,0.000864,Sotelo,0.00081,Serracin,0.00068,Grande,0.00082,Duran,0.00052,Serrudo,0.00081,Astorga,0.000861,Cuellar,0.00087,Santillan,0.000727,Navarro,0.000814,Cruzado,0.00066,Barcelo,0.000487329,Sierra,0.00073
Ocampo,0.000589,Betancort,0.000358,Rubio,0.000619,Pacheco,0.000631,Moreira,0.00065,Sis,0.000717,Zaldivar,0.00085,Montalvan,0.00081,Aizprua,0.00068,Paz,0.00081,Pena,0.00052,Coronado,0.00081,Aguayo,0.000857,Pabon,0.00087,Solano,0.000727,Solis,0.000808,Vidal,0.00066,Severo,0.000487329,Chirino,0.000722
Carbajal,0.000588,Picorelli,0.000356,Prado,0.000618,Benitez,0.000625,Figueroa,0.00065,Paredes,0.000715,Barrera,0.000848,Acosta,0.00081,Agrazal,0.00068,Cardoza,0.0008,Tello,0.00052,Dorado,0.0008,Galleguillos,0.000856,Quiroga,0.000858,Chamba,0.000726,Alegre,0.000799,Montenegro,0.00066,Texeira,0.000485673,Garrido,0.000722
Valdes,0.000586,Dominguez,0.000356,Cepero,0.000618,Holguin,0.000625,Cabezas,0.00065,Chumil,0.000712,Cartagena,0.000842,Roque,0.0008,Rodriguez,0.00067,Berrios,0.0008,Quiroz,0.00052,Quinteros,0.0008,Urra,0.000845,Dominguez,0.000843,Marquez,0.000715,Villasanti,0.000796,Bardales,0.00066,Alonzo,0.000485437,Arevalo,0.000719
Carrasco,0.000586,Luna,0.000356,Gallardo,0.000615,Moya,0.000625,Urbina,0.00064,Solorzano,0.00071,Claros,0.00084,Zepeda,0.0008,Carrillo,0.00067,Deras,0.0008,Montes,0.00052,Valverde,0.00079,Avendano,0.000836,Bolivar,0.000841,Gallegos,0.000707,Mongelos,0.000796,Pari,0.00066,Carro,0.000483325,Palencia,0.000716
Romo,0.000585,Caride,0.00035,Morgado,0.000608,Parra,0.000625,Leal,0.00064,Us,0.000709,Villatoro,0.000819,Maldonado,0.0008,Suira,0.00067,Zaldana,0.00079,Alfonso,0.00051,Callejas,0.00079,Hermosilla,0.000834,Taborda,0.000838,Barrera,0.000706,Servian,0.000792,Cespedes,0.00065,Segovia,0.00048216,Aular,0.000714
Melendez,0.000584,Cordova,0.000349,Salgado,0.000606,Melendez,0.000613,Obregon,0.00063,Jeronimo,0.000707,Alonzo,0.000805,Carballo,0.00079,Zuniga,0.00067,Avila,0.00078,Brito,0.00051,Alba,0.00079,Marchant,0.000829,Rico,0.000835,Pineda,0.000705,Gayoso,0.000776,Huerta,0.00065,Pena,0.000481696,Moran,0.00071
Escalante,0.000581,Gorbea,0.000347,de La Paz,0.0006,Ciprian,0.000611,Peraza,0.00063,Chocoj,0.000703,Tejada,0.000799,Matute,0.00079,Taylor,0.00066,Mercado,0.00078,Marin,0.00051,Saravia,0.00079,Gallegos,0.000829,Santos,0.000828,Benitez,0.000702,Otazu,0.000776,Macedo,0.00065,Barrera,0.000481,Sulbaran,0.000708
Hurtado,0.000579,Fraguada,0.000344,Puig,0.0006,Novas,0.000611,Jarquin,0.00062,Tesucun,0.000701,Campos,0.000789,Manzanarez,0.00079,Villarreta,0.00065,Umanzor,0.00078,Moreira,0.00051,Dominguez,0.00079,Palacios,0.000818,Arroyo,0.00082,Cepeda,0.000694,Carballo,0.000766,Nina,0.00065,Fonseca,0.000474608,Olivares,0.000707
Sierra,0.000579,Lozada,0.000341,Hurtado,0.0006,Mojica,0.000609,Valerin,0.00062,Elias,0.000698,Ortez,0.000784,Cantillano,0.00078,Alonzo,0.00065,Urrutia,0.00077,Olmos,0.0005,Becerra,0.00078,Lillo,0.00081,Leal,0.000803,Crespo,0.000691,Pedrozo,0.000746,Briceno,0.00064,Nogueira,0.000473261,Centeno,0.000704
May,0.000573,Loperena,0.00034,Fundora,0.000597,Javier,0.000605,Vallejos,0.00061,Bonilla,0.000693,Milla,0.000781,Zavala,0.00077,Chen,0.00064,Ruano,0.00077,Montiel,0.0005,Cayo,0.00078,Bastias,0.000806,Vallejo,0.000803,Toala,0.000689,Benegas,0.000743,Tarazona,0.00064,Villanueva,0.000473261,Marchan,0.000702
Barragan,0.000573,Juarbe,0.000336,Padilla,0.000594,Florian,0.000604,Ceciliano,0.0006,Melgar,0.000692,Casco,0.000779,Briceno,0.00075,Tapia,0.00064,Cubias,0.00076,Pintos,0.0005,Toledo,0.00078,Riffo,0.000803,Ballesteros,0.000801,Pesantez,0.000681,Santander,0.000739,Ordonez,0.00064,Fraga,0.000468823,Matos,0.0007
Armenta,0.000567,Howe,0.000324,Calzadilla,0.000594,Madera,0.000602,Palacios,0.0006,Delgado,0.000687,Casta,0.000778,Machado,0.00075,Thomas,0.00064,Carpio,0.00076,Olmedo,0.0005,Canaza,0.00078,Rosales,0.000799,Rangel,0.000799,Estrada,0.000677,Insaurralde,0.000734,Lujan,0.00064,Centurion,0.000468384,Segovia,0.000694
Carranza,0.000567,Quintero,0.000322,Contreras,0.000592,Evangelista,0.000596,Prendas,0.0006,Tecu,0.000685,Moran,0.000775,Soto,0.00074,Polanco,0.00063,Lozano,0.00076,Bruno,0.0005,Ochoa,0.00078,Garces,0.000798,Gamboa,0.000794,Marin,0.000668,Orrego,0.000718,Pizarro,0.00064,Trindade,0.000465549,Pinero,0.000694
Alarcon,0.000555,Borrero,0.000318,Pozo,0.000591,Ceballos,0.000593,Bravo,0.00059,Carreto,0.00068,Centeno,0.000772,Balladares,0.00074,Castillero,0.00063,Cardona,0.00075,Villafane,0.0005,Sosa,0.00077,Arce,0.000794,Velandia,0.000775,Villa,0.000663,Suarez,0.000715,Tapullima,0.00064,Fajardo,0.000460405,Portillo,0.000692
Vidal,0.000555,Carrero,0.000318,Leiva,0.000588,Severino,0.000592,Siles,0.00058,Arana,0.000678,Mencia,0.00076,Escoto,0.00073,Justavino,0.00063,Calles,0.00074,Arroyo,0.0005,Valdivia,0.00077,Ayala,0.000792,Chacon,0.000773,Trujillo,0.000662,Bazan,0.000693,Zamora,0.00063,Freire,0.00045977,Orozco,0.000689
de Los Santos,0.000555,Pinto,0.000314,Exposito,0.000586,Villanueva,0.000591,Peralta,0.00058,Casia,0.000676,Oviedo,0.000757,Valverde,0.00073,Palma,0.00063,Pereira,0.00073,Reinoso,0.00049,Moya,0.00077,Suazo,0.000787,Burbano,0.000772,Giler,0.000662,Esteche,0.000692,Tejada,0.00063,San Martin,0.000455996,Requena,0.000688
Correa,0.00055,Tavarez,0.000312,Barroso,0.000578,Vallejo,0.000591,Maroto,0.00058,Pu,0.000675,Lozano,0.000749,Maltez,0.00073,Pardo,0.00063,Hidalgo,0.00073,Araujo,0.00049,Ibanez,0.00077,Rubilar,0.000784,Bustos,0.000771,Gaibor,0.00066,Machuca,0.00069,Cabanillas,0.00063,Presa,0.000455373,Gamez,0.000688
Arreola,0.000549,Ojeda,0.000312,de La Rosa,0.000569,Rondon,0.000588,Meneses,0.00058,Aquino,0.000674,Cordova,0.000737,Quintanilla,0.00073,Penalba,0.00062,Urbina,0.00073,Gorosito,0.00049,Cartagena,0.00077,Loyola,0.000783,Acuna,0.000769,Soto,0.00066,Castro,0.000684,Merino,0.00063,Andrade,0.000455166,Querales,0.000686
Baez,0.000546,Amiama,0.00031,Pompa,0.000568,Serrano,0.000588,Redondo,0.00056,Lobos,0.000673,Villalobos,0.000735,Cardoza,0.00071,Estrada,0.00062,Rauda,0.00073,Cisneros,0.00049,Cossio,0.00077,Almonacid,0.000776,Rubio,0.000767,Cisneros,0.000653,Vergara,0.00068,Reategui,0.00063,Zeballos,0.000451264,Santana,0.000686
Carrera,0.000546,Gines,0.00031,Arteaga,0.000565,Nivar,0.000585,Ordonez,0.00055,Acajabon,0.000672,Paredes,0.000734,Bello,0.00071,Marciaga,0.00062,Crespin,0.00072,Quevedo,0.00049,Rivas,0.00076,Santana,0.000772,Pedraza,0.000763,Pluas,0.00065,Sandoval,0.000675,Gallardo,0.00063,Cal,0.000449035,Miranda,0.000682
Gaytan,0.000544,Almodovar,0.000307,Salas,0.000565,Familia,0.00058,Solera,0.00054,Mucu,0.000669,Galeano,0.000721,Andino,0.00071,Becerra,0.00061,Robles,0.00072,Montero,0.00049,Bernal,0.00075,Jaramillo,0.000771,Segura,0.000761,Valdez,0.000646,Acevedo,0.000675,Barrientos,0.00062,Macedo,0.000441696,Montoya,0.000681
Alcantara,0.000544,Sepulveda,0.000305,Jerez,0.000558,Tolentino,0.000579,Corea,0.00054,Portillo,0.000664,Mercado,0.000717,Somarriba,0.00071,Melgar,0.00061,Centeno,0.00072,Barros,0.00049,Magne,0.00075,Cabello,0.000767,Olaya,0.00076,Heredia,0.000641,Echeverria,0.000659,Porras,0.00062,Casas,0.000439947,Monsalve,0.000679
Quezada,0.000543,Hernandez,0.000305,Pina,0.000558,Antigua,0.000577,Viales,0.00053,Navarro,0.000664,Rubio,0.000715,Gadea,0.0007,Montilla,0.00061,Padilla,0.00071,Moya,0.00049,Peredo,0.00075,Candia,0.000767,Monroy,0.00076,Montoya,0.000636,Campuzano,0.000657,Cano,0.00062,Galvan,0.000438982,Linarez,0.000678
Anaya,0.000542,Cartagena,0.000303,Garrido,0.000557,Bencosme,0.000576,Hurtado,0.00052,Tax,0.00066,Buezo,0.000711,Chamorro,0.0007,Carrion,0.00061,Alarcon,0.00071,Basualdo,0.00049,Ibarra,0.00074,Villanueva,0.000765,Bustamante,0.00076,Sabando,0.000636,Moreira,0.000656,Pinto,0.00061,Chaves,0.000438789,Amaya,0.000676
Colin,0.000537,Correa,0.000302,Barrero,0.000553,Jerez,0.000576,Leandro,0.00051,Caba,0.00066,Alberto,0.000708,Bustos,0.00069,Trujillo,0.0006,Roque,0.00071,Carballo,0.00048,Cabezas,0.00073,Lizama,0.000763,Quiroz,0.000759,Gallardo,0.000635,Ibarrola,0.000646,Escalante,0.00061,Guillen,0.000438789,Aguirre,0.000674
Toledo,0.000534,Bartolomei,0.000301,Palmero,0.000551,Mancebo,0.000575,Beita,0.00051,Chinchilla,0.000649,Inestroza,0.000705,Leon,0.00069,Aviles,0.0006,Segura,0.0007,Insaurralde,0.00048,Banegas,0.00073,Cortez,0.000762,Ibarra,0.000758,Tamayo,0.000634,Venialgo,0.00064,Sangama,0.00061,Banchero,0.000434972,Ascanio,0.000673
Arenas,0.000532,Badillo,0.000299,Aldana,0.000549,del Rosario,0.000574,Arauz,0.00051,Aragon,0.000647,Cano,0.000701,Briones,0.00069,Bermudez,0.00059,Machado,0.0007,Prieto,0.00048,Jaldin,0.00073,Quintana,0.000752,Saavedra,0.000757,Iza,0.000632,Villasboa,0.000636,Enriquez,0.00061,Lemes,0.000431965,Cardozo,0.000673
Renteria,0.000531,Silvestrini,0.000298,Calderin,0.000549,Garrido,0.00057,Aragon,0.0005,Galvez,0.000645,Puerto,0.0007,Mojica,0.00069,Zurdo,0.00059,Paredes,0.0007,Alcaraz,0.00048,Montenegro,0.00072,Monsalve,0.000752,Alfonso,0.000756,Obando,0.000631,Santa Cruz,0.000615,Hancco,0.00061,Pastorino,0.000431779,Escalante,0.000673
Jaramillo,0.000526,Maisonet,0.000298,Pineiro,0.000547,Ulloa,0.000566,Coronado,0.0005,Batres,0.000641,Castellon,0.000692,Carrasco,0.00068,Reina,0.00059,Pleitez,0.0007,Santos,0.00048,Ponce,0.00072,Leyton,0.00075,Mena,0.000755,Arroyo,0.00063,Falcon,0.000612,Sulca,0.00061,Martin,0.000429369,Pulido,0.000673
Santillan,0.000524,Candelaria,0.000297,Carvajal,0.000545,Miranda,0.000565,Barrios,0.0005,Bamaca,0.000641,Rojas,0.000687,Carrion,0.00068,Villagra,0.00059,Quijano,0.00069,Corvalan,0.00047,Ferrufino,0.00072,Seguel,0.000748,Ceron,0.000751,Echeverria,0.000627,Caniza,0.000608,Villalobos,0.0006,Monzon,0.000427716,Patino,0.000673
Valle,0.000518,Umpierre,0.000297,Borrego,0.000543,Alba,0.000557,Astua,0.00049,Enriquez,0.000639,Yanes,0.000684,Chevez,0.00067,Ballesteros,0.00059,Oliva,0.00068,Chamorro,0.00047,Navarro,0.00071,Osses,0.000746,Obando,0.000749,Plaza,0.000623,Larrea,0.000606,Tineo,0.0006,Pedrozo,0.000427716,Varela,0.000671
Varela,0.000515,Velez,0.000296,Alba,0.000541,Sencion,0.000556,Jaen,0.00049,Sequen,0.00063,Pereira,0.000671,Lanuza,0.00067,Patino,0.00059,Aragon,0.00067,Casas,0.00047,Aranibar,0.00071,Espinosa,0.000744,Prada,0.000748,Cornejo,0.000622,Ozorio,0.000595,Barreto,0.0006,Acuna,0.00042735,Aranguren,0.00067
Venegas,0.000514,Becerra,0.000292,Nieves,0.000536,Asencio,0.000554,Sojo,0.00048,Carias,0.00063,Galdamez,0.000665,Escorcia,0.00067,Arjona,0.00058,Zamora,0.00067,Carranza,0.00047,Meneses,0.00071,Norambuena,0.000744,Erazo,0.000746,Cordero,0.00062,Lovera,0.00059,Gil,0.00059,Etcheverry,0.000424989,Camacaro,0.000664
Rendon,0.000513,Lotti,0.000291,Mustelier,0.000536,Bido,0.00055,Sosa,0.00048,Zepeda,0.000623,Leon,0.00066,Zambrana,0.00067,Macias,0.00058,Velasco,0.00067,Moreyra,0.00047,Quenta,0.0007,Mellado,0.000738,Carreno,0.000742,Tipan,0.000616,Hermosilla,0.000589,Cisneros,0.00059,Albornoz,0.000422119,Quintana,0.000664
Soriano,0.000506,Oquendo,0.00029,Cervantes,0.000533,Matias,0.000547,Avendano,0.00048,Zapeta,0.000615,Guifarro,0.00064,Jaime,0.00067,Tejeira,0.00058,Callejas,0.00066,Chaves,0.00046,Gallardo,0.0007,Padilla,0.000726,Bejarano,0.000741,Ulloa,0.000615,Silguero,0.000588,Aranda,0.00059,Roldan,0.000421585,Quevedo,0.000659
Lira,0.000506,Laureano,0.000286,Cala,0.000532,Uribe,0.000546,Navarrete,0.00047,Chamale,0.000603,Manzanares,0.000636,Cajina,0.00066,Wong,0.00058,Urias,0.00066,Riquelme,0.00046,Ovando,0.0007,Segovia,0.000724,Chaparro,0.00074,Estrella,0.000614,Ledezma,0.000586,Valderrama,0.00059,Sastre,0.000420698,Caldera,0.000657
Aranda,0.000506,Soriano,0.000286,Ibarra,0.000531,Reinoso,0.000536,Cabrera,0.00047,Joj,0.000601,Franco,0.000634,Carrillo,0.00066,Zamora,0.00057,Carballo,0.00066,Arevalo,0.00046,Rodas,0.0007,Duarte,0.000723,Hincapie,0.000738,Jurado,0.000613,Lesme,0.000585,Olivera,0.00059,Izquierdo,0.000420345,Carrasco,0.000654
Zaragoza,0.000502,Zamora,0.000284,Saavedra,0.00053,Nin,0.000535,Davila,0.00047,Arreaga,0.0006,Umanzor,0.000625,Matus,0.00066,Santiago,0.00056,Marin,0.00065,Bogado,0.00046,Garnica,0.00069,Novoa,0.000719,Caceres,0.000735,Nieto,0.000612,Cabana,0.00058,Falcon,0.00059,Chagas,0.000419463,Caceres,0.000651
Aviles,0.000501,Felix,0.000282,Yanes,0.000529,Mella,0.000534,Altamirano,0.00047,Blanco,0.0006,Zapata,0.000621,Robles,0.00064,de La Rosa,0.00056,Munguia,0.00065,Sequeira,0.00046,Puma,0.00069,Verdugo,0.000719,Avendano,0.000732,Encalada,0.000611,Zayas,0.000578,More,0.00059,Ferreyra,0.000415455,Fajardo,0.000648
Cordero,0.000499,Dauhajre,0.00028,Quevedo,0.000527,Castellanos,0.000532,Silva,0.00046,Tomas,0.0006,Suarez,0.000615,Espinales,0.00064,Paredes,0.00056,Colocho,0.00064,Amarilla,0.00045,Almanza,0.00068,Cartes,0.000714,Perea,0.000727,Barahona,0.000611,Gill,0.000572,Obregon,0.00059,Paez,0.000415455,Sifontes,0.000647
Moran,0.000498,Heredia,0.000279,Torrez,0.000527,Velez,0.000532,Cervantes,0.00046,Suy,0.000598,Arteaga,0.000612,Baca,0.00064,Grajales,0.00055,Urquilla,0.00064,Parra,0.00045,Hidalgo,0.00068,Carmona,0.000713,Valderrama,0.000724,Chiriboga,0.00061,da Silva,0.000567,Barrios,0.00058,Cuadrado,0.000413394,Villanueva,0.000639
Valadez,0.000496,Parrilla,0.000279,Valladares,0.000526,del Orbe,0.000532,Borbon,0.00045,Palma,0.000594,Avilez,0.000608,Urrutia,0.00064,Padilla,0.00055,Araujo,0.00063,Corbalan,0.00045,Arnez,0.00067,Mondaca,0.000711,Arteaga,0.000724,Mayorga,0.000608,Flor,0.000564,Chinchay,0.00058,Munoz,0.000412712,Santiago,0.000635
Quintana,0.000493,Salgado,0.000278,Fleites,0.000525,Sena,0.000531,Velasquez,0.00045,Moreno,0.000593,del Cid,0.000604,Selva,0.00063,Troya,0.00055,Carias,0.00063,Veliz,0.00045,Pena,0.00067,Hormazabal,0.000707,Tabares,0.000724,Salas,0.000606,Montania,0.000553,Carlos,0.00058,Echeverria,0.000411862,Estrada,0.000635
Trevino,0.000491,Herrero,0.000275,Marino,0.000524,German,0.000529,Brown,0.00045,Patzan,0.000593,Granados,0.000582,Avendano,0.00063,Barba,0.00055,Castellon,0.00063,Falcon,0.00045,Gareca,0.00067,Pasten,0.000705,Tamayo,0.000719,Chimbo,0.000606,Varela,0.000548,Santisteban,0.00058,Zapata,0.000411015,Cova,0.000634
Santiz,0.00049,Rubero,0.000275,Carrillo,0.000524,Cedano,0.000524,Najera,0.00045,Cobon,0.000592,Coto,0.000576,Umana,0.00063,Tello,0.00055,Posada,0.00063,Moran,0.00045,Cordero,0.00067,Jerez,0.000699,Salamanca,0.000714,Pinto,0.0006,Viveros,0.000532,Mozombite,0.00057,Marin,0.000408998,Vegas,0.000634
Arteaga,0.000489,Carreras,0.000271,Lago,0.000524,Solis,0.000521,Enriquez,0.00045,Bran,0.00059,Gavarrete,0.000574,Quezada,0.00063,Navas,0.00055,Mazariego,0.00062,Cantero,0.00045,Ugarte,0.00067,Serrano,0.000697,Cardozo,0.000713,Borbor,0.000597,Barua,0.000531,Abad,0.00057,Magallanes,0.000404531,Albornoz,0.000634
Hidalgo,0.000486,Olivencia,0.000271,Riveron,0.000521,Alvarado,0.000519,Otarola,0.00044,Tobar,0.000585,Valeriano,0.000573,Madrigal,0.00063,Mena,0.00055,Ordonez,0.00062,Otero,0.00045,Catari,0.00066,Montenegro,0.000696,Paz,0.000703,Cantos,0.000596,Villanueva,0.00053,Baca,0.00057,Pena,0.000401929,Moya,0.000631
de La Torre,0.000482,Bosque,0.00027,Aviles,0.000514,Fortuna,0.000519,Cisneros,0.00044,Ac,0.000585,Bejarano,0.000569,Montes,0.00062,Caicedo,0.00054,Yanes,0.00062,Rocha,0.00045,Vidaurre,0.00066,Aranda,0.000684,Montero,0.000698,Orozco,0.000594,Moran,0.000527,Valenzuela,0.00057,Trujillo,0.000400802,Baez,0.000625
Salvador,0.000474,Fajardo,0.000265,La O,0.000513,Lizardo,0.000519,Chevez,0.00043,Leiva,0.00058,Zeron,0.000564,Ocon,0.00062,Candanedo,0.00054,Trujillo,0.00062,Lobo,0.00044,Callizaya,0.00066,Cea,0.00068,Orjuela,0.000694,Carranza,0.000592,Monzon,0.000524,Carpio,0.00057,Borba,0.00040016,Jaramillo,0.000621
Galvez,0.000473,Sosa,0.000263,Palacio,0.000513,Monegro,0.000517,Bustamante,0.00043,Vega,0.00058,Zamora,0.000557,Balmaceda,0.00062,Giron,0.00054,Cerna,0.00061,Cuevas,0.00044,Revollo,0.00066,Benavides,0.000678,Anaya,0.000691,Chango,0.000592,Borja,0.000523,Chura,0.00057,Bruno,0.00040016,Moncada,0.00062
Gamboa,0.000473,Placeres,0.000263,Aguiar,0.000511,Salas,0.000517,Huertas,0.00043,Urizar,0.00058,Mairena,0.000552,Lezama,0.00062,Cuevas,0.00054,Coto,0.00061,Roman,0.00044,Soruco,0.00065,Echeverria,0.000676,Villamil,0.000678,Villacres,0.000587,Piris,0.000516,Lara,0.00057,Mattos,0.00040016,Mosquera,0.000612
Sotelo,0.000473,Moreno,0.000262,Meneses,0.000509,Guerra,0.000514,Medrano,0.00042,Lopez,0.000577,Valdez,0.000542,Ulloa,0.00062,Asprilla,0.00054,Lovo,0.00061,Caro,0.00044,Aparicio,0.00065,Bahamondes,0.000668,Barragan,0.000672,Basurto,0.000582,Pinto,0.000509,Zambrano,0.00056,Meneses,0.00039968,Laya,0.000612
Ordonez,0.000473,Trinidad,0.000261,Puentes,0.000508,Munoz,0.000513,Valenciano,0.00042,Bravo,0.000576,Pastrana,0.00054,Cerna,0.0006,Carvajal,0.00053,Soto,0.00061,Jofre,0.00044,Chino,0.00065,Oliva,0.000662,Puentes,0.000671,Naula,0.00058,Munoz,0.0005,Tafur,0.00056,Pineiro,0.000397298,Saavedra,0.00061
Aquino,0.00047,Gierbolini,0.000259,Varela,0.000507,Marrero,0.000511,Tencio,0.00042,Socoy,0.000573,Midence,0.00054,Ojeda,0.0006,Paz,0.00053,Escamilla,0.0006,Nievas,0.00044,Cano,0.00064,Matamala,0.00066,Aldana,0.000664,Vasconez,0.000579,Arriola,0.000497,Vicente,0.00056,Pose,0.000392003,Avendano,0.000601
Becerril,0.000469,n,0.000259,Galvez,0.000506,Concepcion,0.000509,Pineda,0.00041,Noj,0.000572,Salazar,0.00054,Barahona,0.0006,Ponce,0.00053,Valdez,0.0006,Pinto,0.00044,Cuba,0.00064,Zambrano,0.00066,Renteria,0.000664,Ojeda,0.000575,Zelaya,0.000495,Olivares,0.00055,Caetano,0.000391696,Carrasquel,0.0006
Baltazar,0.000469,Mateo,0.000258,Ravelo,0.000502,Vicioso,0.000505,Zapata,0.00041,Canil,0.00057,Arriaga,0.00054,Granado,0.00059,Alabarca,0.00052,Rios,0.0006,Arrieta,0.00043,Arispe,0.00064,Matus,0.00066,Bello,0.000659,Loja,0.000575,Rivero,0.000494,Pizango,0.00055,Peraza,0.000391543,Figueredo,0.0006
Muniz,0.000467,Segurola,0.000257,La Rosa,0.000493,Pea,0.000499,Avalos,0.0004,Sontay,0.000565,Chicas,0.000538,Nicaragua,0.00058,Perea,0.00052,Quezada,0.0006,Portillo,0.00043,Aquino,0.00064,Segura,0.000659,Burgos,0.000655,Llerena,0.000574,Cuba,0.000476,Melgarejo,0.00055,Cuadro,0.000389105,Ibarra,0.000596
Altamirano,0.000462,Donate,0.000253,Paez,0.00049,Oviedo,0.000498,Calero,0.0004,Mijangos,0.000562,Benites,0.000536,Melgara,0.00058,Sosa,0.00052,Duarte,0.00059,Rivera,0.00043,Lara,0.00064,Barrios,0.000659,Angarita,0.000654,Menendez,0.000574,Parra,0.000476,Huayta,0.00055,Viana,0.0003885,Vergara,0.000595
Cazares,0.000462,Banuchi,0.000252,Mirabal,0.00049,Balbuena,0.000497,Poveda,0.0004,Zamora,0.000558,Betancourth,0.000535,Taleno,0.00058,Salas,0.00052,Chinchilla,0.00059,Gramajo,0.00043,Figueroa,0.00064,Elgueta,0.000654,Riano,0.000654,Mendieta,0.000573,Cardenas,0.000475,Cuba,0.00054,Colombo,0.000388048,Coronado,0.000593
Montalvo,0.000461,Tollinchi,0.000251,Borroto,0.00049,Felix,0.000489,Villanueva,0.0004,Guevara,0.000555,Oyuela,0.000534,Matey,0.00058,Quezada,0.00051,de La Cruz,0.00059,Quintero,0.00043,Gil,0.00063,Aedo,0.000653,Grajales,0.000654,Merino,0.000572,Jacquet,0.000473,Huallpa,0.00054,Guedes,0.000387147,Villarreal,0.000588
Covarrubias,0.000461,Munoz,0.000248,Milan,0.000489,Liranzo,0.000489,Noguera,0.0004,Tum,0.00055,Redondo,0.00053,Noguera,0.00058,Barsallo,0.00051,Barillas,0.00059,Russo,0.00043,Castedo,0.00063,Altamirano,0.000651,Bastidas,0.000649,Barzola,0.000567,Resquin,0.00047,Cahuana,0.00054,Espino,0.000384468,Bustamante,0.000582
Aparicio,0.00046,Carmona,0.000247,Casas,0.000489,Ovalle,0.000489,Monestel,0.0004,Mayen,0.000548,Brizuela,0.000529,Paiz,0.00058,Luna,0.00051,Alberto,0.00059,Carrasco,0.00043,Machicado,0.00063,Cisterna,0.000647,Corredor,0.000642,Arellano,0.000566,Cuellar,0.000469,Casas,0.00054,Trias,0.000383583,Gamboa,0.00058
Canul,0.000459,Casiano,0.000247,Heredia,0.000488,Correa,0.000486,Boza,0.00039,Lorenzana,0.000542,George,0.000522,Tijerino,0.00057,del Rosario,0.00051,Silva,0.00059,Castano,0.00042,Escalera,0.00063,Merino,0.000643,Betancourt,0.000639,Veloz,0.000565,Barrientos,0.000463,Maza,0.00054,Bello,0.000382117,Seijas,0.000579
Paz,0.000459,Negron,0.000242,Madrigal,0.000487,Mata,0.000478,Zarate,0.00038,Pirir,0.000541,Anariba,0.000521,Masis,0.00056,Calvo,0.0005,Solano,0.00058,Vivas,0.00042,Chavarria,0.00063,Cordero,0.000641,Aristizabal,0.000636,Jumbo,0.000564,Almeida,0.000453,Hilario,0.00053,Arevalo,0.000381534,Aldana,0.000576
Martin,0.000459,Sotomayor,0.000241,Lobaina,0.000486,Volquez,0.000475,Villafuerte,0.00038,Lara,0.000541,Morazan,0.000517,Santana,0.00056,Corrales,0.00049,Artiga,0.00058,Gamarra,0.00042,Roque,0.00062,Arellano,0.00064,Quintana,0.000629,Barragan,0.000561,Arevalo,0.000448,Bendezu,0.00053,Miraballes,0.000379219,Mijares,0.000575
Trinidad,0.000458,Saliceti,0.00024,del Sol,0.000486,Rosa,0.00047,Mairena,0.00037,Socop,0.00054,Mondragon,0.000515,Dominguez,0.00055,Ayarza,0.00048,Asencio,0.00058,Luduena,0.00042,Zelada,0.00062,Estay,0.000638,Granados,0.000629,Moya,0.00056,Matto,0.000445,Montalvo,0.00053,Amorin,0.000378072,Aparicio,0.000575
