Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%
Edgar,0.002809,Jessica,0.0028986,Lidia,0.00329,Vda,0.001692,Carolina,0.00237,Andres,0.0025,Rafael,0.0021552,Javier,0.00209,Doris,0.00189,Zoila,0.00216,Margarita,0.00324,Marcelo,0.00272,Jacqueline,0.0028986,Alberto,0.002309,David,0.00274,Felipe,0.0024814,Rosario,0.00216,Javier,0.0031447,Mercedes,0.001721
Guillermo,0.002747,Gloria,0.0028818,Alejandro,0.00322,Guillermo,0.001684,Roger,0.00236,Sonia,0.0025,Fredy,0.0021368,Eddy,0.00207,Alfredo,0.00187,Eduardo,0.00214,Irma,0.00322,Angelica,0.00268,Hernan,0.0028902,Nubia,0.002288,Andres,0.00261,Ignacio,0.002439,Maximo,0.00214,Santiago,0.003125,Beatriz,0.001709
Ruben,0.002681,Braham,0.0028169,Nelson,0.00321,Miguelina,0.001678,Rodolfo,0.00234,Rolando,0.002463,Digna,0.0021097,Norma,0.00205,Tomas,0.00183,Saul,0.00212,Beatriz,0.00321,Ruth,0.00267,Francisca,0.0028653,Doris,0.002278,Elsa,0.00259,Derlis,0.0024213,Alicia,0.00212,Sebastian,0.003012,Raul,0.001704
Pablo,0.002674,Joel,0.0027248,Maribel,0.00317,Dulce,0.001672,Margarita,0.00228,Norma,0.002439,Silvia,0.0021097,Reynaldo,0.00205,Rogelio,0.00182,Lorena,0.0021,Osvaldo,0.00313,Jhonny,0.00258,Sonia,0.0028169,Monica,0.002252,Antonio,0.00255,Petrona,0.0023753,Nelly,0.00212,Cesar,0.0029851,Nelly,0.001698
Erika,0.00266,Maritza,0.0027027,Raquel,0.00313,Robert,0.001669,Freddy,0.00223,Dora,0.002439,Alex,0.0021008,Elizabeth,0.00204,Yolanda,0.00181,Isabel,0.00208,Mercedes,0.00303,Luisa,0.00253,Katherine,0.002809,Gabriel,0.002232,Ruth,0.0025,Nestor,0.0023753,Patricia,0.00207,Gerardo,0.0029762,Flor,0.001689
Angelica,0.002564,Benjamin,0.0026738,Julia,0.00311,Leonardo,0.001664,Ligia,0.00223,Mateo,0.002433,Rigoberto,0.002045,Edwin,0.00202,Franklin,0.00177,Delmy,0.00208,Javier,0.00303,Laura,0.00253,Paula,0.0028011,Ruben,0.002217,Washington,0.00248,Anibal,0.0023529,Diana,0.00205,Francisco,0.0029326,Mario,0.001669
Lucia,0.002513,Blanca,0.0026667,Angela,0.00306,de Jesus,0.001661,Marcos,0.00221,Sergio,0.00241,Wilfredo,0.0019685,Orlando,0.00201,Moises,0.00177,Yesenia,0.00204,Gabriel,0.00302,Rosmery,0.00251,Nancy,0.0027933,Marta,0.002208,Dolores,0.00248,Zunilda,0.0023148,Edith,0.00199,Beatriz,0.0029326,Roberto,0.00165
Andres,0.002439,Lucy,0.0026178,Leonardo,0.00305,Eddy,0.001656,Allan,0.00221,Mirna,0.002347,Suyapa,0.0019569,Isabel,0.00201,Mariela,0.00176,Elsa,0.00204,Horacio,0.003,Paulina,0.00248,Ximena,0.0027624,Hernan,0.002179,Javier,0.00248,Gregorio,0.0022883,Angelica,0.00197,Antonio,0.0028653,Maribel,0.001645
Gabriel,0.00241,Elizabeth,0.0026042,Belkis,0.00305,Andrea,0.001637,Roxana,0.00219,Catarina,0.002309,Dunia,0.0019531,Marta,0.002,Angela,0.00175,Hugo,0.00202,Alejandra,0.00299,Gonzalo,0.00246,Lorena,0.0027624,Teresa,0.002137,Raul,0.00246,Celso,0.0022272,Ruben,0.00195,Teresa,0.002809,Blanca,0.001629
Isabel,0.002309,Cynthia,0.0025974,Ana,0.00302,Bienvenido,0.001634,Virginia,0.00219,Gustavo,0.002273,Gladis,0.0019493,Darling,0.00199,Samuel,0.00174,Martha,0.00201,Cesar,0.00299,Gabriela,0.00245,Gabriel,0.0027548,Clara,0.002132,Christian,0.00243,Agustin,0.0022272,Bertha,0.00192,Mariana,0.0027933,Liliana,0.001623
Monica,0.002237,Mara,0.0025974,Tania,0.00301,Wilson,0.001618,Gabriela,0.00216,Candelaria,0.002257,Javier,0.001938,Margarita,0.00199,Agustin,0.00174,Reyna,0.00201,Rodolfo,0.00298,Justina,0.00244,Olga,0.0027397,Fredy,0.002114,Fausto,0.00242,Osvaldo,0.0022222,Gregorio,0.0019,Alfredo,0.0027397,Diana,0.001616
Gustavo,0.002227,Enrique,0.0025316,Rodolfo,0.00299,Felipe,0.001605,Maritza,0.00211,Lidia,0.002247,Brenda,0.0019194,Vilma,0.00198,Jonathan,0.00171,Guillermo,0.00199,Dora,0.00292,Manuel,0.00237,Viviana,0.0027027,Daniel,0.002083,Narcisa,0.00241,Silvio,0.0022026,Percy,0.00189,Guillermo,0.00271,Gloria,0.001616
Araceli,0.002222,Myrna,0.0025253,Marta,0.00298,Ruben,0.001595,Patricia,0.00211,Teresa,0.002237,Josue,0.001912,Daniel,0.00197,Erick,0.00168,Ruth,0.00198,Omar,0.00282,Felipe,0.00236,Ivan,0.0026042,Isabel,0.002075,Julia,0.00239,Nidia,0.0021882,Rocio,0.00188,Norma,0.00271,Nestor,0.00158
Antonia,0.002222,Ida,0.0024038,Josefa,0.00293,Carolina,0.00158,Erick,0.00209,Mayra,0.002212,Kenia,0.0019048,Ivania,0.00197,Marcos,0.00167,Antonio,0.00198,Elena,0.00277,Gregorio,0.00233,Gonzalo,0.0025707,Mariela,0.002028,Cecilia,0.00235,Mirna,0.0021368,Ruth,0.00188,Marcos,0.0026596,Argenis,0.001538
Diana,0.002174,Nayda,0.0023585,Mirtha,0.0029,Nancy,0.001572,Blanca,0.00209,Elsa,0.002208,Mercedes,0.0018939,Miriam,0.00196,Miriam,0.00167,Marcos,0.00198,Angela,0.00274,Martin,0.00232,Natalia,0.0025253,Alfonso,0.00202,Felix,0.0023,Tomas,0.0021368,Doris,0.00185,Wilson,0.002611,Omaira,0.001522
Alfonso,0.002053,Eric,0.0023474,Reynaldo,0.00286,Henry,0.001567,Isabel,0.00201,Lucia,0.002141,Gustavo,0.0018939,Henry,0.00194,Damaris,0.00164,Samuel,0.00195,Andres,0.00272,Cesar,0.00231,Eliana,0.0024938,Amparo,0.001988,Mu,0.00229,Lorenzo,0.0021277,Felipe,0.00182,Gloria,0.0025575,Miriam,0.001511
Rocio,0.002037,Ramon,0.0022779,Ruben,0.00286,Javier,0.001565,Diana,0.00201,Alba,0.002137,Raul,0.0018553,Brenda,0.00192,Lourdes,0.00164,Iris,0.00194,Cristina,0.0027,Alicia,0.00229,Ramon,0.0024631,Hugo,0.001972,Ricardo,0.00226,Blas,0.0021186,Antonia,0.00181,Nancy,0.002457,Yolanda,0.001477
Susana,0.002037,Diana,0.0022422,Hilda,0.00272,Ruth,0.001543,Wendy,0.002,Guillermo,0.002119,Rene,0.0018519,Flor,0.00192,Eneida,0.00163,Maritza,0.00193,Lorena,0.0027,Andrea,0.00227,Karen,0.002445,Raul,0.001965,Gabriela,0.0022,Sandra,0.0021142,Enrique,0.00179,Lucia,0.0024331,Genesis,0.001464
Reyna,0.002037,Jonathan,0.0022272,Victor,0.00271,Elsa,0.001524,Greivin,0.00199,Fernando,0.00211,Miriam,0.0018484,Hector,0.00191,Armando,0.00162,Luz,0.00191,Delia,0.00265,Flora,0.00224,Susana,0.0024155,Roberto,0.001942,Flor,0.00216,Patricia,0.0020704,Martin,0.00177,Matias,0.0024331,Douglas,0.00146
Cecilia,0.002012,Brenda,0.0022075,Rigoberto,0.0027,Edwin,0.001508,Cesar,0.00198,Rigoberto,0.00211,Elmer,0.0018116,Wilmer,0.00184,Gustavo,0.00159,Milagro,0.00191,Isabel,0.00263,Celia,0.00224,Luisa,0.0023753,Mercedes,0.001916,Johanna,0.00209,Zulma,0.0020661,Maritza,0.00176,Silvana,0.0024155,Sandra,0.001447
Maribel,0.002004,Alfredo,0.0021786,Marisol,0.00265,Freddy,0.001502,Pedro,0.00194,Nicolas,0.002096,Lesly,0.0017762,Jaime,0.00179,Rodolfo,0.00158,Wilfredo,0.00188,Stella,0.00263,Miriam,0.00222,Luz,0.0023585,Leonardo,0.00188,Alex,0.00208,Manuel,0.0020576,Jessica,0.00176,Juana,0.0023753,Mariela,0.001433
Ernesto,0.001988,Armando,0.0021186,Tomas,0.00264,Juliao,0.001475,Marjorie,0.00192,Mariano,0.002088,Mayra,0.001773,Tania,0.00178,Elvia,0.00154,Yanira,0.00187,Ariel,0.00262,Ronald,0.00221,Nicole,0.0023256,Humberto,0.001873,Jesus,0.00203,Liliana,0.0020534,Julian,0.00174,Irma,0.0023641,Guillermo,0.00142
Hugo,0.001984,Leslie,0.0021142,Emilio,0.00262,Richard,0.001475,Cindy,0.00191,Paula,0.002083,Ricardo,0.0017513,Angel,0.00176,Julia,0.00154,Dolores,0.00184,Mariana,0.00259,Wilson,0.00217,Marisol,0.0022936,Rodrigo,0.001805,Enrique,0.00203,Fatima,0.0020325,Milagros,0.00173,Miriam,0.0023419,Doris,0.001397
Agustin,0.001972,Javier,0.0021053,Sergio,0.0026,Julia,0.001439,Karol,0.00189,Reyna,0.002075,Paula,0.0017483,Martin,0.00176,Rigoberto,0.00149,Douglas,0.00184,Ernesto,0.00256,Gladys,0.00217,Rene,0.0022883,Mauricio,0.001802,Marcia,0.00202,Ever,0.0020243,Maribel,0.00171,Estela,0.0023364,Hilda,0.001397
Ignacio,0.001972,Aida,0.002079,Alicia,0.00259,Cristian,0.001433,Roy,0.00189,Samuel,0.002037,Roger,0.0017452,Sonia,0.00176,Martin,0.00148,Wendy,0.00183,Leonardo,0.00255,Mary,0.00216,Sara,0.0022831,Sonia,0.001786,Karina,0.00202,Santiago,0.0020243,Delia,0.00171,Rodrigo,0.0023256,Belkis,0.001391
Cristina,0.001969,Lizandra,0.0020747,Mayra,0.00258,Alfredo,0.001416,Jenny,0.00188,Rudy,0.002012,Gladys,0.0017391,Maribel,0.00174,Ismael,0.00145,Dina,0.0018,Mariela,0.00254,Mercedes,0.00214,Ruth,0.0022573,Nelly,0.001783,Cristian,0.00202,Fernando,0.0020202,Irma,0.00171,Manuel,0.0022472,Domingo,0.001391
Omar,0.001961,Olga,0.0020534,Niurka,0.00254,Lorenzo,0.001401,Cristian,0.00188,Rafael,0.002012,Sara,0.001692,Yadira,0.00173,Carolina,0.00144,Mayra,0.0018,Nilda,0.00254,Susana,0.00211,Gabriela,0.0022422,Gilberto,0.001727,Ivan,0.00201,Bernardo,0.0020161,Marina,0.00169,Mauricio,0.0021692,Yenny,0.001389
Karla,0.001957,Fernando,0.0020408,Gustavo,0.00253,Joel,0.001391,Tatiana,0.00187,Marcelino,0.002008,Henry,0.0016694,Concepcion,0.00171,Olga,0.00142,Evelyn,0.00178,Domingo,0.00251,Monica,0.00208,Enrique,0.0022321,Ivan,0.001701,Yolanda,0.002,Dario,0.0020121,Paulina,0.00169,Mariela,0.0021413,Dayana,0.001387
Olga,0.001938,Mayra,0.002008,Esperanza,0.00253,Antonia,0.001387,Alberto,0.00186,Lorenzo,0.002004,Osman,0.0016639,Mauricio,0.00171,Felipe,0.00142,Lilian,0.00178,Estela,0.00249,Maribel,0.00207,Jonathan,0.002193,Cecilia,0.001686,Byron,0.00199,Mirtha,0.001992,Blanca,0.00168,Heber,0.0021097,Yajaira,0.001383
Bertha,0.001927,Ivelisse,0.001938,Alina,0.00253,Rosanna,0.001383,Bryan,0.00185,Rodolfo,0.00198,Felix,0.0016313,Domingo,0.00167,Raquel,0.00141,Cruz,0.00177,Nancy,0.00249,Sergio,0.00204,Norma,0.0021739,Segundo,0.001658,Erika,0.00197,Celia,0.0019802,Fredy,0.00166,Cecilia,0.0021097,Jairo,0.001372
Virginia,0.001916,Maribel,0.0018975,Israel,0.00252,William,0.001381,Miriam,0.00184,Lilian,0.001934,Nora,0.0016181,Veronica,0.00167,Ivan,0.00141,Edgar,0.00175,Sara,0.00244,Alejandra,0.00202,Elena,0.0021413,Ruth,0.001645,Mirian,0.00195,Enrique,0.0019763,Susana,0.00166,Alejandra,0.0020747,Jhonny,0.001372
Graciela,0.001912,Esteban,0.0018622,Idalmis,0.0025,Alexandra,0.001366,Marlene,0.00181,Hilda,0.001931,Luz,0.0016181,Fernando,0.00167,Lidia,0.00141,Gladis,0.00174,Nora,0.00244,Bertha,0.00199,Laura,0.0021368,Gerardo,0.001642,Sara,0.00195,Rafael,0.0019724,Alejandrina,0.00166,Virginia,0.0020492,Jonathan,0.00137
Julia,0.001873,Jennifer,0.0018587,Ramona,0.0025,Yolanda,0.001366,Minor,0.0018,Jaime,0.001869,Darwin,0.0016051,Omar,0.00166,Nelson,0.0014,Noe,0.0017,Viviana,0.00237,Richard,0.00195,Blanca,0.0021231,Lina,0.001642,Marcos,0.00195,Reinaldo,0.0019724,Marcos,0.00165,Elida,0.0020325,Erika,0.001368
Catalina,0.001869,Damaris,0.0018553,Fidel,0.00249,Lidia,0.001355,Grettel,0.00179,Emilio,0.001866,Teresa,0.0015873,Lucia,0.00166,Elena,0.00139,Cristina,0.0017,Lucia,0.00231,Wilfredo,0.00195,Angelica,0.0021142,Mary,0.001608,Guillermo,0.00191,Irma,0.0019531,Esther,0.00165,Elena,0.0020161,Darwin,0.001353
Rogelio,0.001852,Marisol,0.0018484,Santiago,0.00246,Enrique,0.001355,Yamileth,0.00179,Raul,0.001842,Wilson,0.0015748,Lidia,0.00164,Angelica,0.00139,Andres,0.00169,Marcos,0.0023,Guillermo,0.00195,Karina,0.0020833,Ramon,0.00156,Maritza,0.0019,Eduardo,0.0019493,Richard,0.00164,Jesus,0.001996,Armando,0.00135
Mayra,0.001838,David,0.0018416,Wilfredo,0.00243,Raul,0.001353,Antonio,0.00178,Dominga,0.001812,Selvin,0.0015748,Sara,0.00163,Abel,0.00137,Lidia,0.00165,Analia,0.00229,Lucio,0.00193,Alvaro,0.0020704,David,0.00155,Hilda,0.00185,Delia,0.0019048,Santiago,0.00164,Raquel,0.0019646,Josefina,0.001346
Rodolfo,0.001832,Marta,0.0018083,Abel,0.00242,Fausto,0.001351,Alexis,0.00177,Berta,0.001776,Alma,0.0015723,Marlene,0.00163,Karina,0.00137,Josue,0.00164,Julia,0.00228,Mery,0.00192,Carla,0.0020284,Fanny,0.001543,Margarita,0.00185,Virginia,0.0018832,Roxana,0.00164,Lorena,0.0019531,Sonia,0.001309
Nancy,0.001818,Julio,0.0017668,Lorenzo,0.00241,Jacqueline,0.001351,Natalia,0.00176,Alfonso,0.001767,Maritza,0.0015699,Ernesto,0.00162,Santiago,0.00136,Erick,0.00164,Luisa,0.00227,Antonia,0.00191,Ignacio,0.0020202,Nestor,0.00152,Isabel,0.00185,Elvio,0.0018797,Rafael,0.00164,Carolina,0.0019493,Laura,0.001307
Esperanza,0.001815,Saulo,0.0017575,Gerardo,0.0024,Maribel,0.001337,Monica,0.00174,Sara,0.001761,Hilda,0.0015456,Kenia,0.00162,Rodrigo,0.00135,Karen,0.00163,Miriam,0.00224,Marlene,0.00191,Ruben,0.0020161,Ramiro,0.001511,Lourdes,0.00184,Isidro,0.0018657,Elmer,0.00163,Cristina,0.0019493,Andreina,0.001304
Miriam,0.001783,Lizbeth,0.0017182,Rogelio,0.00235,Marino,0.001325,Mayra,0.00174,Gladys,0.001742,Margarita,0.0015456,Ruth,0.00161,Virginia,0.00134,Rigoberto,0.00163,Nicolas,0.00217,Enrique,0.00191,Christian,0.002,Nidia,0.001479,Gustavo,0.00183,Claudio,0.0018519,Sara,0.00161,Mirtha,0.0019455,Wilfredo,0.001304
Sara,0.001751,Annie,0.0017153,Mariela,0.00233,Gloria,0.001304,Kevin,0.00173,Ruben,0.00173,Eva,0.0015175,Esperanza,0.00159,Ramon,0.00134,Ramon,0.00162,Karina,0.00217,Nina,0.0019,Constanza,0.001996,Alfredo,0.001464,Rafael,0.00183,Estela,0.0018519,Moises,0.0016,Leticia,0.0019455,Enrique,0.00128
Maricela,0.001751,Antonio,0.0017123,Zenaida,0.0023,Nicolas,0.001302,Orlando,0.00173,Clara,0.001718,Isabel,0.001506,Franklin,0.00159,Esther,0.00133,Glenda,0.00159,Antonia,0.00215,Hernan,0.0019,Cristina,0.0019685,Lilia,0.001431,Adriana,0.00181,Elva,0.0018484,Alex,0.00158,Teresita,0.0019194,Angelica,0.001277
Gilberto,0.00173,Johnny,0.0016835,Elsa,0.00228,Evelyn,0.001294,Daniela,0.00172,Elmer,0.001712,Ruben,0.0015038,Dora,0.00159,Aura,0.00133,Paula,0.00158,Paola,0.00214,Adela,0.00189,Evelyn,0.0019646,Armando,0.001431,Alberto,0.00179,Eugenio,0.001845,Cecilia,0.00157,Julia,0.001912,Iris,0.001276
Brenda,0.001727,Laura,0.0016779,Mirian,0.00227,Belkis,0.001289,Josue,0.00172,Rosario,0.001704,Alejandro,0.0015015,Guadalupe,0.00156,Elias,0.00132,Edith,0.00157,Sebastian,0.00214,Eugenia,0.00189,Macarena,0.0019493,Alicia,0.00142,Pe,0.00178,Alejandro,0.0018416,Vicente,0.00157,Rodolfo,0.0019084,Teresa,0.001274
Lorena,0.001721,Jackeline,0.0015949,David,0.00226,Alba,0.001274,Melissa,0.00171,Gregorio,0.001686,Andres,0.0014948,Damaris,0.00155,Edgardo,0.0013,Ernesto,0.00155,Carolina,0.00213,Gabriel,0.00188,Leonardo,0.0019455,Alejandro,0.001406,William,0.00174,Mariano,0.0018215,Marcelina,0.00156,Milton,0.0019084,Marisol,0.001266
Adrian,0.001712,Teresa,0.0015898,Felicia,0.00224,Edward,0.001271,Giovanni,0.00171,Angela,0.001658,Concepcion,0.0014881,Antonio,0.00155,Mercedes,0.0013,Moises,0.00155,Cecilia,0.00209,Nelson,0.00186,Barbara,0.0019305,Graciela,0.001397,Patricio,0.00174,Julian,0.0017762,Wilmer,0.00155,Omar,0.0018587,Reinaldo,0.001266
Vicente,0.001701,Ruth,0.0015873,Magalys,0.00222,Ingrid,0.001266,Yesenia,0.00171,Cristina,0.001658,Antonia,0.0014472,Yolanda,0.00154,Itzel,0.00129,Santiago,0.00152,Adrian,0.00205,Hilda,0.00185,Alex,0.0019268,Marina,0.001389,Lorena,0.00174,Marcial,0.0017762,Karina,0.00155,Valeria,0.0018519,Carolina,0.001261
Tomas,0.00165,Migdalia,0.0015873,Felipe,0.00221,Alexander,0.001245,Jacqueline,0.0017,Magdalena,0.001647,Santiago,0.0014347,Moises,0.00153,Ruth,0.00127,Alfredo,0.00151,Sonia,0.00204,Elsa,0.00184,Julia,0.0019231,Leidy,0.001383,Rosario,0.00173,Angela,0.0017544,Lourdes,0.00154,Lourdes,0.0018484,Alicia,0.00125
Victoria,0.00165,Jose,0.0015798,Ariel,0.0022,Lucia,0.001241,Jennifer,0.00168,Josefa,0.001647,Nolvia,0.0014265,Olga,0.00152,Elsa,0.00127,Felix,0.00151,Hilda,0.00203,Paola,0.00184,Antonio,0.0019157,Marleny,0.001372,Clara,0.00171,Luz,0.0017544,Sandra,0.00153,Ernesto,0.0018416,Joel,0.00123
Israel,0.001626,Andres,0.0015699,Georgina,0.00216,Encarnacion,0.001238,Rolando,0.00168,Arturo,0.001639,Zoila,0.0014225,Johana,0.00148,Edilma,0.00126,Melvin,0.0015,Mabel,0.00201,Reynaldo,0.00183,Adriana,0.0018939,Miriam,0.001351,Oswaldo,0.00169,Luciano,0.0017331,Wilfredo,0.00153,Claudio,0.0018083,Karina,0.00123
Joel,0.001582,Hilda,0.0015314,Alexander,0.00215,Oscar,0.001224,Johanna,0.00167,Wendy,0.001629,Elvia,0.0014164,Felipe,0.00147,Domingo,0.00126,German,0.00148,Elba,0.00199,Armando,0.00182,Alexis,0.0018904,Elvia,0.001335,Leonardo,0.00169,Milciades,0.0017212,Liliana,0.00152,Nelida,0.0018051,Humberto,0.001225
Eva,0.00158,Minerva,0.0015015,Orestes,0.00209,Johanna,0.001198,Marcela,0.00166,Elena,0.001629,Franklin,0.0014025,Wilfredo,0.00147,Francisca,0.00125,Yolanda,0.00148,Norberto,0.00197,Olga,0.00181,Ingrid,0.0018484,Libardo,0.001321,Ines,0.00168,Esteban,0.0017065,Claudia,0.00151,Mabel,0.0018051,Johan,0.001218
Marcos,0.001565,Alberto,0.0014993,Beatriz,0.00206,Iris,0.001188,German,0.00164,Mynor,0.001621,Felipe,0.0013947,Melvin,0.00146,Alicia,0.00125,Antonia,0.00148,Valeria,0.00194,Ivan,0.0018,Lidia,0.0018382,Ligia,0.001304,Tania,0.00168,Lucio,0.0016835,Lucila,0.00149,Ignacio,0.0017794,Gerardo,0.001205
Concepcion,0.001563,Margarita,0.0014925,Eugenio,0.00203,Ernesto,0.001179,Kenneth,0.00162,Elvira,0.001605,Olvin,0.0013947,Donald,0.00145,Sergio,0.00125,Morena,0.00143,Mariano,0.00192,Yolanda,0.00178,Gustavo,0.0018149,Leonor,0.001295,Wilmer,0.00167,Luisa,0.0016835,Monica,0.00149,Angela,0.0017794,Robert,0.001195
Paula,0.001529,Sigfredo,0.0014881,Marlene,0.00203,Paula,0.001179,Stephanie,0.00161,Catalina,0.001603,Lucia,0.001385,Jessica,0.00145,Nicolas,0.00123,Mirian,0.00141,Rosana,0.0019,Ines,0.00178,Irma,0.0017889,Gladis,0.001274,Alejandro,0.00166,Leonardo,0.001675,Teofilo,0.00149,Daniela,0.0017301,Francisca,0.00119
Humberto,0.001517,Melissa,0.0014728,Graciela,0.00202,Hilda,0.001171,Rebeca,0.00161,Henry,0.001592,Ruth,0.001385,Santiago,0.00144,Sonia,0.00123,Dinora,0.0014,Silvana,0.00188,Norma,0.00178,Esteban,0.0017762,Rubiela,0.001267,Aida,0.00164,Dora,0.0016639,Miriam,0.00149,Margarita,0.0017241,Xiomara,0.001183
Santiago,0.001502,Haydee,0.0014514,Gisela,0.00202,Victoria,0.001171,Kimberly,0.00161,Julian,0.001585,Delmy,0.0013661,German,0.00143,Veronica,0.00123,Tomas,0.00139,Esteban,0.00182,Luz,0.00178,Fabian,0.0017391,Yaneth,0.001256,Jacinto,0.00164,Susana,0.0016529,Graciela,0.00148,Rafael,0.0017036,Ronald,0.001183
Carolina,0.001499,Omar,0.0014472,Clara,0.002,Vicente,0.001167,Jeannette,0.0016,Karla,0.00158,Diana,0.0013624,Silvio,0.00142,Yadira,0.00122,Fredy,0.00136,Silvina,0.00182,Marcos,0.00178,Ines,0.0017391,Patricia,0.001253,Lucia,0.00164,Aldo,0.0016502,Roger,0.00148,Elbio,0.0016779,Gregorio,0.001179
Manuela,0.001484,Marysol,0.0014327,Mireya,0.002,Josefa,0.001166,Ramon,0.00159,Armando,0.001572,Erika,0.0013605,Armando,0.00141,Alex,0.00122,Alejandro,0.00131,Paula,0.00181,Simon,0.00177,Elsa,0.0017361,Julian,0.001244,Jonathan,0.00164,Cristian,0.0016447,Rolando,0.00142,Zulma,0.0016722,Andrea,0.001175
Rosario,0.001481,Pablo,0.0014327,Leonor,0.00196,German,0.001161,Angie,0.00157,Rene,0.001567,Candida,0.0013587,Elvin,0.00141,Sandra,0.00121,Israel,0.00131,Dario,0.0018,Blanca,0.00177,Fabiola,0.0017331,Martin,0.001227,Paola,0.00163,Cynthia,0.0016051,William,0.00142,Paola,0.0016694,Ramona,0.00117
Ismael,0.001479,Sandra,0.0014245,Francisca,0.00193,Sergio,0.001152,Franklin,0.00155,Victoria,0.001567,Nancy,0.0013569,Meyling,0.00139,Aida,0.00121,Milton,0.00131,Carina,0.00179,Marcela,0.00176,Segundo,0.0017153,Felix,0.001218,Elvia,0.00162,Perla,0.0016051,Ronald,0.00141,Nilda,0.0016474,Ivan,0.00117
Felix,0.00146,Rosita,0.0014164,Noel,0.00193,Raquel,0.001142,Olman,0.00155,Esteban,0.001567,Marlen,0.0013569,Justo,0.00138,Berta,0.0012,Hilda,0.0013,Yolanda,0.00178,Gustavo,0.00176,Edith,0.0017123,Esperanza,0.001215,Susana,0.00161,Martin,0.0016,Zoila,0.00141,Esteban,0.0016393,Simon,0.001163
Karina,0.001458,Yaritza,0.0014124,Aida,0.00191,Samuel,0.001133,Hilda,0.00154,Alma,0.001553,Bessy,0.0013193,Alexander,0.00138,Vicente,0.0012,Alma,0.0013,Francisca,0.00176,Esteban,0.00176,Graciela,0.0017007,Juana,0.001199,Bertha,0.00159,Juliana,0.0015748,Dora,0.0014,Iris,0.0016077,Mirian,0.001152
Ofelia,0.001451,Odette,0.0014025,Vicente,0.00188,Victor,0.001117,Yorleny,0.00151,Angelica,0.001553,Denia,0.0013106,Alberto,0.00136,Eliecer,0.00119,Fernando,0.0013,Fabian,0.00175,Humberto,0.00175,Osvaldo,0.0017007,Ines,0.001196,Gonzalo,0.00159,Catalino,0.0015649,Veronica,0.00139,Lilian,0.0016077,Daniela,0.001144
Petra,0.001433,Madeline,0.0013717,Joaquin,0.00185,Gregorio,0.001115,Gabriel,0.00151,Josefina,0.00155,Dania,0.0013055,Ronald,0.00135,Humberto,0.00119,Joel,0.00128,Noemi,0.00174,Delia,0.00175,Hilda,0.0016863,Angelica,0.001185,Henry,0.00159,Sara,0.0015601,Beatriz,0.00139,Myriam,0.0015723,Gabriela,0.001131
Liliana,0.001431,Zoraida,0.0013587,Gloria,0.00183,Rafaela,0.001109,Hector,0.00148,Agustin,0.001548,Marina,0.0012723,Erika,0.00135,Graciela,0.00119,Alicia,0.00128,Elvira,0.00173,Gregoria,0.00172,Catalina,0.0016722,Julia,0.001185,Marcelo,0.00159,Justo,0.0015385,Angela,0.00137,Hilda,0.0015385,Alvaro,0.001107
Raquel,0.001422,Lydia,0.0013495,Agustin,0.00183,Julian,0.001106,Nelson,0.00147,Felix,0.001534,Samuel,0.0012674,Cristina,0.00134,Leonardo,0.00118,Ruben,0.00128,Edgardo,0.00166,Vicente,0.00169,Miriam,0.0016584,Gonzalo,0.001182,Nestor,0.00154,Elsa,0.0015337,Marcelino,0.00136,Isabel,0.0015314,Marlene,0.001104
Sonia,0.001404,Enid,0.0013245,Yoel,0.00182,Patricia,0.001105,Damaris,0.00146,Nery,0.001517,Eduardo,0.0012642,Andres,0.00134,Anayansi,0.00118,Henry,0.00125,Rafael,0.00165,Cecilia,0.00168,Alberto,0.0016584,Alirio,0.001178,Alfredo,0.00154,Elena,0.0015267,Cristina,0.00135,Delia,0.0015291,Martha,0.001101
Celia,0.001399,Gustavo,0.001297,Vivian,0.00179,Jenny,0.001099,Ingrid,0.00145,Arnoldo,0.001513,Sergio,0.0012594,Ariel,0.00134,Xiomara,0.00118,Deysi,0.00125,Vicente,0.00164,Omar,0.00168,Erika,0.0016287,Omaira,0.001176,Sergio,0.00153,Roque,0.0015244,Henry,0.00134,Elizabeth,0.0015244,Jaime,0.001094
Lidia,0.001381,William,0.0012755,Javier,0.00176,Gabriel,0.001098,Vilma,0.00145,Antonia,0.001508,Omar,0.0012469,Bayardo,0.00134,Marisol,0.00117,Victoria,0.00123,Orlando,0.00162,Julian,0.00168,Angela,0.0016181,Myriam,0.001175,Karen,0.00152,Nicolas,0.0015244,Teodora,0.00133,Robert,0.0015175,Reina,0.001082
Ivan,0.001374,Efrain,0.0012739,Dolores,0.00174,Xiomara,0.001083,Marianela,0.00145,Martha,0.001506,Saul,0.0012225,Jesus,0.00133,Alcibiades,0.00116,Gilberto,0.00123,Romina,0.00162,Orlando,0.00167,Marcos,0.0015974,Elsa,0.001166,Betty,0.00152,Agustina,0.0015129,Celia,0.00133,Stella,0.001462,Alba,0.001058
